1.303799999999998738e+00,8.566999999999919124e-01,1.517100000000012994e+00,8.816999999999971527e-01,2.465999999999996251e-01,-9.409999999999976716e-02,-3.912000000000014355e-01
1.296151328800573932e+00,8.639525121098300398e-01,1.511286331149661821e+00,8.760249974129209471e-01,2.526734073615594656e-01,-9.608718252050087172e-02,-3.835060964225383007e-01
1.292811626000025305e+00,8.671963121136986308e-01,1.513796155935279941e+00,8.701214065408209297e-01,2.561801946463670987e-01,-9.432355982100218417e-02,-3.792986762026570591e-01
1.288721858374830109e+00,8.634748410188746170e-01,1.514978568263165126e+00,8.683950327989694573e-01,2.489312722567369185e-01,-9.032617990913414940e-02,-3.774472425131678577e-01
1.285810122254877452e+00,8.722220450185128593e-01,1.513266054747246736e+00,8.782099792787498860e-01,2.529871628042767995e-01,-9.050771648160201022e-02,-3.776657711676510987e-01
1.276773743787990245e+00,8.716291465356110768e-01,1.511531258627617058e+00,8.780269140637717573e-01,2.583131853880492046e-01,-8.459682475193473772e-02,-3.760897296757675923e-01
1.279631869637141151e+00,8.730824444352979219e-01,1.501062631158650351e+00,8.798862623139422912e-01,2.545465097096820117e-01,-8.711286159269099327e-02,-3.741226736573798894e-01
1.280542600379984242e+00,8.819097808563847174e-01,1.502747492337549673e+00,8.797611446881191677e-01,2.557085506521676321e-01,-9.195678726522230062e-02,-3.725031966682703088e-01
1.291681070026885036e+00,8.732236602666001435e-01,1.510371313677239424e+00,8.777617782617200826e-01,2.504291358280844593e-01,-9.349011320690978066e-02,-3.803451411681283423e-01
1.293911815226785667e+00,8.668288679289872789e-01,1.506237305625022893e+00,8.775212705563293358e-01,2.533196228369213876e-01,-8.778626964036989611e-02,-3.796651137756784089e-01
1.296328670595268795e+00,8.739788085852432387e-01,1.507705437437683482e+00,8.791047679107115709e-01,2.451207684240001849e-01,-9.005898285759189603e-02,-3.818382051164130875e-01
1.295060435004855792e+00,8.683529355066177402e-01,1.510996360556488227e+00,8.779676727583100027e-01,2.482810513958215171e-01,-8.811614244752476177e-02,-3.825683079989318225e-01
1.291787540617316266e+00,8.651997173779440997e-01,1.516064794840525476e+00,8.794219757585125530e-01,2.458680036499846511e-01,-8.666311684667434012e-02,-3.805661379142069034e-01
1.294819133672779010e+00,8.651655700734200982e-01,1.520019071313017722e+00,8.826047944449597615e-01,2.403983328182248136e-01,-8.435063227677082331e-02,-3.771989701520796490e-01
1.295782250691933424e+00,8.557315074069644645e-01,1.521309967726770296e+00,8.809513505638481012e-01,2.355623309915722274e-01,-8.773366375659558125e-02,-3.839388990618687325e-01
1.302642535633284027e+00,8.543688549469181659e-01,1.514415507651403203e+00,8.823438136558253708e-01,2.367057059899254634e-01,-9.058983830370663515e-02,-3.789317036182260345e-01
1.310865030459266611e+00,8.550029954031480584e-01,1.511633290647172556e+00,8.814797411108983294e-01,2.334492682686102050e-01,-8.840628769929330388e-02,-3.829531475910366578e-01
1.319802993268966551e+00,8.451439745724037556e-01,1.514813316782521513e+00,8.821962149874996717e-01,2.280993621947331462e-01,-8.788950449167981516e-02,-3.854427756866065646e-01
1.328339619810667394e+00,8.433031441138898465e-01,1.517693064830163197e+00,8.825981697863268804e-01,2.217700068956199311e-01,-8.636566745659393640e-02,-3.875304729103886126e-01
1.334810079618341527e+00,8.434668495775433650e-01,1.514623787175963132e+00,8.857836249119215299e-01,2.101448414156077971e-01,-8.678097336017390195e-02,-3.870785559050308189e-01
1.339645399764366029e+00,8.483867260034719804e-01,1.521965433432883597e+00,8.859252909340165072e-01,2.084724496023919460e-01,-7.997686618258073588e-02,-3.890536927200931583e-01
1.340570600505736953e+00,8.465349757285812737e-01,1.522635909305166457e+00,8.861048567078325666e-01,2.061215482925937426e-01,-8.241414927562097648e-02,-3.895577548175238047e-01
1.340585886175657881e+00,8.407087774366600597e-01,1.521260956151757160e+00,8.851042020553979706e-01,2.047133643135559400e-01,-8.415095619191678700e-02,-3.916823170984127245e-01
1.348475857322226412e+00,8.343235528937124057e-01,1.525459884561787050e+00,8.858902863779757331e-01,2.008722378616093762e-01,-8.203162849163453396e-02,-3.932142948606514032e-01
1.349301570938727046e+00,8.250389906920915228e-01,1.526407705873895404e+00,8.877154234971312841e-01,1.925454934085405467e-01,-8.691680512907615230e-02,-3.923937545169025043e-01
1.355322538810755484e+00,8.270495147998806473e-01,1.528228237898020758e+00,8.872407843572076569e-01,1.897745222875107107e-01,-8.736369560928373967e-02,-3.940546178092457774e-01
1.358765136444190613e+00,8.212206165585315132e-01,1.530368610850429301e+00,8.873165114462699954e-01,1.880656720160465700e-01,-8.413045892599516073e-02,-3.952561333966098100e-01
1.368134106953426743e+00,8.169314206704051395e-01,1.538790218729737092e+00,8.877532821313397493e-01,1.821002191246057500e-01,-8.372442088737452881e-02,-3.963108626435044024e-01
1.370759974409235138e+00,8.070622658212746048e-01,1.543013846996815319e+00,8.886600038774209454e-01,1.728286889007291660e-01,-8.459143764174796576e-02,-3.995609913711464789e-01
1.377012545248199826e+00,8.025285151246425164e-01,1.546238903022287170e+00,8.899439321817724791e-01,1.704667446458461022e-01,-8.966691679554510130e-02,-3.976305617889389632e-01
1.380677588744771755e+00,7.997885630897563214e-01,1.547338470871440608e+00,8.905638122993949635e-01,1.643147437326020754e-01,-8.551238738384431270e-02,-3.982855371273205103e-01
1.379222249263207356e+00,7.925584492728350305e-01,1.551133971990102056e+00,8.887520313766863467e-01,1.620421432407943285e-01,-8.690821904771058037e-02,-4.032067124531595326e-01
1.381400836988792236e+00,7.863668707406665792e-01,1.548953790031248889e+00,8.881453535110734876e-01,1.543766725945595608e-01,-8.440213337153038009e-02,-4.090480454797977838e-01
1.382511434896112501e+00,7.909901293520825716e-01,1.545774375502153353e+00,8.857580662712699615e-01,1.532573589328040109e-01,-8.696635255547212340e-02,-4.138645051084830495e-01
1.390231729956287188e+00,7.868627601355135948e-01,1.548981951116157108e+00,8.832009332294672443e-01,1.509821818353745959e-01,-9.074983441014933261e-02,-4.204000342086606223e-01
1.395792841423374453e+00,7.827578998886034478e-01,1.549388716833770774e+00,8.814264449326716377e-01,1.541395961772285828e-01,-9.214334520300559994e-02,-4.210154769105868278e-01
1.401371517739711026e+00,7.726349452011265218e-01,1.547983493380048481e+00,8.785073823875221288e-01,1.513525263258937714e-01,-9.245487223914145014e-02,-4.278062925659852356e-01
1.408863011710021151e+00,7.578900621021814610e-01,1.550759425529210533e+00,8.768567454669631278e-01,1.539436940113626529e-01,-9.408555292314728369e-02,-4.304545160439119389e-01
1.406151725579338096e+00,7.459000370483811482e-01,1.556950857370375862e+00,8.756786077753758724e-01,1.502662158323816999e-01,-9.255150168886717987e-02,-4.342804122704704839e-01
1.402013105001404636e+00,7.366359860024336292e-01,1.567237931298062659e+00,8.742678151178452373e-01,1.469962644835156873e-01,-9.638037494930606908e-02,-4.365621451354083637e-01
1.403618288620857690e+00,7.389519538475011196e-01,1.565286281214539388e+00,8.756838963681071730e-01,1.535712739536267135e-01,-9.852105852949137599e-02,-4.322620960280671998e-01
1.399676226095833753e+00,7.284272851058671838e-01,1.563061966894890853e+00,8.756009635070436392e-01,1.552539744977002867e-01,-9.623586469111576613e-02,-4.326244540562189100e-01
1.398509476011966735e+00,7.252398933257486746e-01,1.564579362589157308e+00,8.730061319308003442e-01,1.592503768166004807e-01,-9.714862593970988169e-02,-4.354980089068263283e-01
1.395467529971572862e+00,7.223663464740985862e-01,1.568467986439670225e+00,8.712607669833948298e-01,1.599639813912462905e-01,-9.721081266851820668e-02,-4.373418724254076184e-01
1.394730245671678581e+00,7.109212517328731273e-01,1.563417639567526329e+00,8.688011736086346248e-01,1.619189587255690232e-01,-9.643944703082621417e-02,-4.424438224574174794e-01
1.396851394884528696e+00,7.027654971495308489e-01,1.566661557862531140e+00,8.690821595603757110e-01,1.646677293327476477e-01,-9.542441871322419888e-02,-4.411963607871630666e-01
1.395485093976858826e+00,6.968190599558861109e-01,1.573661640574525844e+00,8.677465853179414657e-01,1.665804169454134231e-01,-1.011621879826040543e-01,-4.416788993896114124e-01
1.400204330634607475e+00,6.770175015282136055e-01,1.576250808856576313e+00,8.655826320683266406e-01,1.745240888279328828e-01,-1.016430546403569030e-01,-4.438737891459498819e-01
1.400042633123751212e+00,6.678483046492632580e-01,1.569159576152587832e+00,8.603954753637618191e-01,1.772031281913780676e-01,-1.070554216298677530e-01,-4.502973961870796460e-01
1.394168539973388743e+00,6.641157425743545728e-01,1.572744731864684775e+00,8.578354728969134202e-01,1.781253316080481097e-01,-1.123146027840248862e-01,-4.538429573229190717e-01
1.404208055015057521e+00,6.607591111308456222e-01,1.571984783579600808e+00,8.580304306120285496e-01,1.804011863346278721e-01,-1.165231075939311828e-01,-4.518830939860032925e-01
1.409559823474310969e+00,6.569221024197554604e-01,1.574422704833069009e+00,8.565285511511311345e-01,1.838012600807146790e-01,-1.195298587003624513e-01,-4.530945997147877713e-01
1.410730392722209459e+00,6.507445647200030825e-01,1.577861298474851681e+00,8.593077277997914765e-01,1.794126855744135052e-01,-1.205038134177583570e-01,-4.482740191704947530e-01
1.409133856031334009e+00,6.464063045740902069e-01,1.578625435626161755e+00,8.579529292857731582e-01,1.856279931180608855e-01,-1.252903038780636136e-01,-4.474906883892807996e-01
1.398188141150835451e+00,6.444348985461442192e-01,1.573552271225590049e+00,8.571272084728521756e-01,1.906484159556002811e-01,-1.232817411950803688e-01,-4.477230945369761184e-01
1.394853615505317945e+00,6.442127217982509535e-01,1.567103881290306866e+00,8.590736573080761662e-01,1.914225502063128803e-01,-1.194274239245413510e-01,-4.456620427137968354e-01
1.393212858207805604e+00,6.520255491509227008e-01,1.573279335131491985e+00,8.558238421803306961e-01,1.974263087435039199e-01,-1.241379135414480417e-01,-4.467051627023426175e-01
1.387082713069034412e+00,6.492253311978789521e-01,1.570583534748265953e+00,8.541270578882661502e-01,2.005945595280087257e-01,-1.255161746630875930e-01,-4.481431109170637139e-01
